target	id_target	context	id_context	f_tc	f_t	f_c	cond_prob	pmi	npmi	lmi	tscore	zscore	dice	chisquare	loglike	affinity	entropy_target	entropy_context
chrétien	1	militant	543	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	église	1293	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	enfant	49	2.00	280.00	17.00	0.007143	1.655584	0.189485	3.311167	1.144126	2.618058	0.013468	7.021351	6.622334	0.062395	4.678869	1.789022
chrétien	1	appeler	1523	2.00	280.00	21.00	0.007143	1.444274	0.165300	2.888549	1.080576	2.224721	0.013289	5.071692	5.777098	0.051190	4.678869	1.615221
chrétien	1	scientifique	1551	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.386294
chrétien	1	glorifier	1302	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	pro-gouvernement	1052	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	économique	1053	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	0.636514
chrétien	1	petit	552	1.00	280.00	44.00	0.003571	0.011460	0.001215	0.011460	0.011395	0.011460	0.006173	0.000135	0.022920	0.013149	4.678869	1.876200
chrétien	1	pays	57	5.00	280.00	27.00	0.017857	2.109251	0.269691	10.546254	1.964768	5.640653	0.032573	32.618938	21.092507	0.101521	4.678869	1.473278
chrétien	1	modifier	806	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	organiser	1809	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.039721
chrétien	1	Iraniens	1563	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	Nord	1266	1.00	280.00	6.00	0.003571	2.003890	0.212492	2.003890	0.865190	2.356410	0.006993	5.683030	4.007780	0.085119	4.678869	1.242453
chrétien	1	avoir	310	15.00	280.00	749.00	0.053571	-0.115039	-0.017113	-1.725586	-0.472184	-0.445790	0.029155	0.216297	-3.451173	0.036799	4.678869	1.964164
chrétien	1	bible	3077	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	catholique	564	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	inconnaissable	2323	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	sûr	1067	1.00	280.00	18.00	0.003571	0.905278	0.095995	0.905278	0.595571	0.936509	0.006711	0.898505	1.810556	0.029563	4.678869	1.609546
chrétien	1	écossais	1324	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	pré-Colombiennes	320	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	soumettre	2584	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	familier	75	1.00	280.00	5.00	0.003571	2.186212	0.231825	2.186212	0.887658	2.648352	0.007018	7.177860	4.372424	0.101786	4.678869	1.332179
chrétien	1	vie	1079	1.00	280.00	21.00	0.003571	0.751127	0.079649	0.751127	0.528166	0.768910	0.006645	0.605832	1.502255	0.025595	4.678869	1.527053
chrétien	1	prier	1584	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	femme	583	2.00	280.00	17.00	0.007143	1.655584	0.189485	3.311167	1.144126	2.618058	0.013468	7.021351	6.622334	0.062395	4.678869	1.315658
chrétien	1	voir	84	1.00	280.00	96.00	0.003571	-0.768699	-0.081512	-0.768699	-1.156957	-0.787765	0.005319	0.639765	-1.537397	0.006994	4.678869	1.847215
chrétien	1	fusion	2344	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	demander	1086	1.00	280.00	15.00	0.003571	1.087599	0.115329	1.087599	0.662975	1.142001	0.006780	1.335751	2.175199	0.035119	4.678869	0.803315
chrétien	1	Dieu	2343	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.386294
chrétien	1	intelligent	2346	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.039721
chrétien	1	mariage	2348	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	politique	89	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	âme	91	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	survivre	593	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	parti	1852	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	croyant	3110	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	anglophone	347	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	grand	349	1.00	280.00	38.00	0.003571	0.158064	0.016761	0.158064	0.146204	0.158228	0.006289	0.025690	0.316127	0.014944	4.678869	1.730183
chrétien	1	baptiser	3115	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	juger	1608	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	diminuer	1358	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.386294
chrétien	1	promotion	2871	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	sentir	357	1.00	280.00	12.00	0.003571	1.310743	0.138991	1.310743	0.730380	1.406609	0.006849	2.025975	2.621486	0.043452	4.678869	1.660947
chrétien	1	rejoindre	2623	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	pardon	861	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	Amish	2371	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	croix	2373	3.00	280.00	3.00	0.010714	3.795650	0.455560	11.386949	1.693135	11.295523	0.021201	130.552857	22.773898	0.505357	4.678869	0.000000
chrétien	1	croire	863	1.00	280.00	8.00	0.003571	1.716208	0.181986	1.716208	0.820254	1.934719	0.006944	3.831634	3.432416	0.064286	4.678869	0.900256
chrétien	1	périr	3127	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	mot	117	2.00	280.00	9.00	0.007143	2.291572	0.262275	4.583145	1.271226	3.997895	0.013841	16.362353	9.166289	0.114683	4.678869	1.149060
chrétien	1	oriental	2884	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	autre	625	2.00	280.00	66.00	0.007143	0.299142	0.034237	0.598284	0.365639	0.424630	0.011561	0.185437	1.196569	0.018723	4.678869	1.870760
chrétien	1	nouveau	374	1.00	280.00	32.00	0.003571	0.329914	0.034984	0.329914	0.281014	0.331412	0.006410	0.112648	0.659828	0.017411	4.678869	1.360443
chrétien	1	sauver	1632	2.00	280.00	11.00	0.007143	2.090902	0.239308	4.181803	1.239451	3.525843	0.013746	12.728538	8.363606	0.094481	4.678869	1.414279
chrétien	1	venir	129	1.00	280.00	59.00	0.003571	-0.281888	-0.029891	-0.281888	-0.325630	-0.282822	0.005900	0.082216	-0.563776	0.010260	4.678869	1.524210
chrétien	1	rouge	132	2.00	280.00	12.00	0.007143	2.003890	0.229349	4.007780	1.223564	3.332467	0.013699	11.371537	8.015561	0.086905	4.678869	1.863680
chrétien	1	bon	1639	2.00	280.00	24.00	0.007143	1.310743	0.150017	2.621486	1.032914	1.989245	0.013158	4.055860	5.242972	0.045238	4.678869	1.768405
chrétien	1	ressentir	886	2.00	280.00	3.00	0.007143	3.390185	0.388013	6.780369	1.366551	7.443807	0.014134	56.697501	13.560738	0.336905	4.678869	0.636514
chrétien	1	comparer	1389	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	partie	889	1.00	280.00	9.00	0.003571	1.598425	0.169496	1.598425	0.797785	1.774106	0.006920	3.222123	3.196850	0.057341	4.678869	2.043192
chrétien	1	britannique	2150	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	unir	897	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	rabbi	2157	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	anti-gouvernement	2408	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	ennemi	1405	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	0.636514
chrétien	1	concentrer	402	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	humain	155	1.00	280.00	18.00	0.003571	0.905278	0.095995	0.905278	0.595571	0.936509	0.006711	0.898505	1.810556	0.029563	4.678869	1.599971
chrétien	1	magnifique	659	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.386294
chrétien	1	cesse	2170	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	réunir	1415	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	tuer	913	1.00	280.00	23.00	0.003571	0.660155	0.070003	0.660155	0.483229	0.672208	0.006601	0.463105	1.320311	0.023525	4.678869	1.770771
chrétien	1	mâle	1162	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	frère	665	1.00	280.00	5.00	0.003571	2.186212	0.231825	2.186212	0.887658	2.648352	0.007018	7.177860	4.372424	0.101786	4.678869	1.054920
chrétien	1	être	165	30.00	280.00	822.00	0.107143	0.485107	0.080459	14.553200	2.105273	2.683169	0.054446	7.884967	29.106401	0.071820	4.678869	1.974474
chrétien	1	travailler	166	1.00	280.00	8.00	0.003571	1.716208	0.181986	1.716208	0.820254	1.934719	0.006944	3.831634	3.432416	0.064286	4.678869	1.732868
chrétien	1	idée	1422	2.00	280.00	13.00	0.007143	1.923848	0.220188	3.847695	1.207676	3.160157	0.013652	10.226801	7.695390	0.080495	4.678869	1.524707
chrétien	1	incroyable	2173	1.00	280.00	6.00	0.003571	2.003890	0.212492	2.003890	0.865190	2.356410	0.006993	5.683030	4.007780	0.085119	4.678869	1.011404
chrétien	1	communauté	172	3.00	280.00	6.00	0.010714	3.102503	0.372368	9.307508	1.654218	7.803558	0.020979	62.325199	18.615015	0.255357	4.678869	1.011404
chrétien	1	or	1175	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.039721
chrétien	1	moral	175	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	importance	926	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	prétendre	2438	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	parlement	178	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	sœur	427	2.00	280.00	6.00	0.007143	2.697037	0.308681	5.394075	1.318889	5.079984	0.013986	26.412104	10.788150	0.170238	4.678869	1.329661
chrétien	1	instruire	2693	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	chef	1686	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.039721
chrétien	1	efficace	1436	1.00	280.00	9.00	0.003571	1.598425	0.169496	1.598425	0.797785	1.774106	0.006920	3.222123	3.196850	0.057341	4.678869	0.683739
chrétien	1	musique	1185	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	tribu	435	2.00	280.00	3.00	0.007143	3.390185	0.388013	6.780369	1.366551	7.443807	0.014134	56.697501	13.560738	0.336905	4.678869	0.636514
chrétien	1	juif	185	7.00	280.00	13.00	0.025000	3.176610	0.424424	22.236273	2.535352	12.411679	0.047782	157.755139	44.472547	0.281731	4.678869	0.983961
chrétien	1	publier	2197	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	infini	2703	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	aller	941	1.00	280.00	120.00	0.003571	-0.991842	-0.105175	-0.991842	-1.696196	-1.033000	0.005000	1.102230	-1.983684	0.005952	4.678869	1.469788
chrétien	1	musulman	442	14.00	280.00	33.00	0.050000	2.938199	0.432636	41.134792	3.543495	15.397627	0.089457	243.180241	82.269585	0.237121	4.678869	0.875364
chrétien	1	père	444	1.00	280.00	6.00	0.003571	2.003890	0.212492	2.003890	0.865190	2.356410	0.006993	5.683030	4.007780	0.085119	4.678869	1.560710
chrétien	1	moyen	950	2.00	280.00	13.00	0.007143	1.923848	0.220188	3.847695	1.207676	3.160157	0.013652	10.226801	7.695390	0.080495	4.678869	1.524707
chrétien	1	septs	1454	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	balle	451	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	0.562335
chrétien	1	vivre	454	1.00	280.00	19.00	0.003571	0.851211	0.090262	0.851211	0.573102	0.877143	0.006689	0.788265	1.702421	0.028102	4.678869	1.789748
chrétien	1	évangélique	1963	3.00	280.00	3.00	0.010714	3.795650	0.455560	11.386949	1.693135	11.295523	0.021201	130.552857	22.773898	0.505357	4.678869	0.000000
chrétien	1	principe	1459	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	1.098612
chrétien	1	un	957	1.00	280.00	19.00	0.003571	0.851211	0.090262	0.851211	0.573102	0.877143	0.006689	0.788265	1.702421	0.028102	4.678869	1.480112
chrétien	1	sentiment	1462	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	monde	209	1.00	280.00	64.00	0.003571	-0.363233	-0.038517	-0.363233	-0.437971	-0.365234	0.005814	0.137166	-0.726467	0.009598	4.678869	1.625736
chrétien	1	groupe	2220	4.00	280.00	9.00	0.014286	2.984719	0.371042	11.938878	1.898893	8.445474	0.027682	73.018167	23.877756	0.229365	4.678869	1.427061
chrétien	1	place	1716	1.00	280.00	7.00	0.003571	1.849740	0.196146	1.849740	0.842722	2.124957	0.006969	4.621824	3.699479	0.073214	4.678869	0.796312
chrétien	1	observer	1214	1.00	280.00	8.00	0.003571	1.716208	0.181986	1.716208	0.820254	1.934719	0.006944	3.831634	3.432416	0.064286	4.678869	1.213008
chrétien	1	revenu	715	3.00	280.00	4.00	0.010714	3.507968	0.421032	10.523903	1.680162	9.707262	0.021127	96.427769	21.047806	0.380357	4.678869	0.562335
chrétien	1	connaître	468	1.00	280.00	11.00	0.003571	1.397754	0.148217	1.397754	0.752849	1.514350	0.006873	2.348038	2.795509	0.047240	4.678869	1.767761
chrétien	1	dire	217	3.00	280.00	99.00	0.010714	0.299142	0.035904	0.897426	0.447815	0.520063	0.015831	0.278898	1.794853	0.020509	4.678869	1.903504
chrétien	1	ronger	722	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	protéger	1225	1.00	280.00	5.00	0.003571	2.186212	0.231825	2.186212	0.887658	2.648352	0.007018	7.177860	4.372424	0.101786	4.678869	0.950271
chrétien	1	Norden	975	1.00	280.00	2.00	0.003571	3.102503	0.328988	3.102503	0.955063	4.505387	0.007092	20.768397	6.205005	0.251786	4.678869	0.693147
chrétien	1	invasion	725	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	dévouer	2489	2.00	280.00	2.00	0.007143	3.795650	0.434419	7.591299	1.382439	9.222756	0.014184	87.028253	15.182599	0.503571	4.678869	0.000000
chrétien	1	user	2990	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	chose	726	1.00	280.00	60.00	0.003571	-0.298695	-0.031673	-0.298695	-0.348098	-0.299806	0.005882	0.092395	-0.597390	0.010119	4.678869	1.690376
chrétien	1	penser	224	1.00	280.00	29.00	0.003571	0.428354	0.045422	0.428354	0.348419	0.431636	0.006472	0.191037	0.856708	0.019027	4.678869	1.782528
chrétien	1	extrémiste	2996	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	devoir	983	2.00	280.00	58.00	0.007143	0.428354	0.049026	0.856708	0.492739	0.610426	0.011834	0.382967	1.713415	0.020813	4.678869	1.862904
chrétien	1	lettre	483	1.00	280.00	1.00	0.003571	3.795650	0.402489	3.795650	0.977532	6.521473	0.007117	43.510634	7.591299	0.501786	4.678869	0.000000
chrétien	1	rassembler	734	1.00	280.00	4.00	0.003571	2.409355	0.255487	2.409355	0.910127	3.035895	0.007042	9.431529	4.818711	0.126786	4.678869	1.386294
chrétien	1	importer	234	2.00	280.00	26.00	0.007143	1.230700	0.140856	2.461401	1.001139	1.852412	0.013072	3.517638	4.922801	0.042033	4.678869	1.611909
chrétien	1	créer	226	1.00	280.00	21.00	0.003571	0.751127	0.079649	0.751127	0.528166	0.768910	0.006645	0.605832	1.502255	0.025595	4.678869	1.856270
chrétien	1	rencontrer	1741	1.00	280.00	6.00	0.003571	2.003890	0.212492	2.003890	0.865190	2.356410	0.006993	5.683030	4.007780	0.085119	4.678869	1.242453
chrétien	1	amour	1988	1.00	280.00	3.00	0.003571	2.697037	0.285993	2.697037	0.932595	3.592091	0.007067	13.202872	5.394075	0.168452	4.678869	0.636514
voiture	2	logiciel	2028	3.00	5072.00	3.00	0.000591	0.898949	0.107893	2.696846	1.027111	1.609984	0.001182	4.372109	5.393693	0.500296	6.359538	0.000000
voiture	2	traditionnel	0	2.00	5072.00	3.00	0.000394	0.493484	0.056480	0.986967	0.550842	0.704994	0.000788	0.838338	1.973935	0.333530	6.359538	0.636514
voiture	2	avion	1759	5.00	5072.00	28.00	0.000986	-0.823818	-0.105334	-4.119089	-2.860344	-1.894648	0.001961	6.067045	-8.238178	0.089779	6.359538	0.616129
voiture	2	probabilité	2032	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	grand-mère	2	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	voyageur	3	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	écrire	4	2.00	5072.00	12.00	0.000394	-0.892811	-0.102184	-1.785621	-2.039273	-1.304980	0.000787	2.874548	-3.571243	0.083530	6.359538	1.748155
voiture	2	contravention	5	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	oiseau	1319	1.00	5072.00	30.00	0.000197	-2.502249	-0.265337	-2.502249	-11.209918	-3.208086	0.000392	17.397313	-5.004497	0.016765	6.359538	0.531304
voiture	2	devenir	6	8.00	5072.00	24.00	0.001577	-0.199663	-0.027161	-1.597308	-0.625059	-0.565672	0.003140	0.540642	-3.194616	0.167455	6.359538	1.943244
voiture	2	chargement	2039	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
